2	2	5	36	B	3	3	48			2	2	5	325	B	1	1	53	40	74	10	16	3	6	2	0	19
2	2	5	36	B	4	4	9			2	2	5	326	B	1	1	74	35	81	21	20	10	7	3	4	24
2	2	5	36	B	5	5	15			2	2	5	327	C1	1	1	41	43	56	8	11	4	4	2	0	19
2	2	5	36	B	6	6	4			2	2	5	333	C1	1	1	71	22	66	11	22	3	7	2	0	31
2	2	5	36	B	7	7	4			2	2	5	342	B	1	1	46	52	39	20	20	5	4	2	0	19
2	2	5	36	B	8	8	2			2	2	5	343	B	1	1	63	59	49	11	14	5	8	3	1	10
2	2	5	36	B	9	9	0			2	3	31	356	B	1	1	44	18	97	18	17	5	5	1	8	17
2	2	5	36	B	24	10	25			2	3	31	379	B	1	1	60	29	96	16	10	4	5	5	15	16
2	2	5	47	B	1	1	72			2	3	31	379	C1	1	1	69	35	115	21	15	4	1	5	2	16
2	2	5	47	B	2	2	30			2	3	31	379	C2	1	1	58	23	101	20	10	5	3	1	4	21
2	2	5	47	B	3	3	79			2	3	31	385	C1	1	1	59	14	113	15	21	17	4	0	9	24
2	2	5	47	B	4	4	10			2	3	31	385	C2	1	1	67	16	121	22	9	6	5	3	6	19
2	2	5	47	B	5	5	17			2	3	31	393	B	1	1	29	16	97	32	20	5	4	3	11	14
2	2	5	47	B	6	6	4			2	3	31	396	B	1	1	31	25	109	13	10	2	0	0	1	13
2	2	5	47	B	7	7	12			2	3	31	402	C2	1	1	53	18	93	21	15	5	5	2	2	12
2	2	5	47	B	8	8	10			2	3	31	404	B	1	1	46	28	168	28	19	4	2	4	10	22
2	2	5	47	B	9	9	0			2	3	31	404	C1	1	1	51	22	147	26	10	2	2	1	9	20
2	2	5	47	B	24	10	17			2	3	31	405	B	1	1	43	14	101	29	9	6	5	2	8	16
2	2	5	47	C1	1	1	76			2	3	31	406	C2	1	1	43	25	112	24	9	4	3	4	1	16
2	2	5	47	C1	2	2	34			2	3	31	407	B	1	1	49	17	79	9	12	4	2	1	9	20
2	2	5	47	C1	3	3	70			2	3	31	407	C1	1	1	42	26	80	25	11	3	5	2	6	13
2	2	5	47	C1	4	4	19			2	3	31	414	B	1	1	60	34	29	4	3	3	2	3	0	15
2	2	5	47	C1	5	5	21			2	3	31	418	B	1	1	62	22	92	19	14	4	5	4	8	18
2	2	5	47	C1	6	6	5			2	3	31	418	C1	1	1	66	23	118	26	9	5	5	8	4	19
