2|2|5|31|C1|4|4|8|
2|2|5|31|C1|5|5|12|
2|2|5|31|C1|6|6|2|
2|2|5|31|C1|7|7|6|
2|2|5|31|C1|8|8|2|
2|2|5|31|C1|9|9|0|
2|2|5|31|C1|24|10|22|
2|2|5|32|B|1|1|80|
2|2|5|32|B|2|2|40|
2|2|5|32|B|3|3|43|
2|2|5|32|B|4|4|8|
2|2|5|32|B|5|5|11|
2|2|5|32|B|6|6|3|
2|2|5|32|B|7|7|9|
2|2|5|32|B|8|8|4|
2|2|5|32|B|9|9|0|
2|2|5|32|B|24|10|31|
2|2|5|32|C1|1|1|75|
2|2|5|32|C1|2|2|44|
2|2|5|32|C1|3|3|46|
2|2|5|32|C1|4|4|10|
2|2|5|32|C1|5|5|16|
2|2|5|32|C1|6|6|6|
2|2|5|32|C1|7|7|8|
2|2|5|32|C1|8|8|3|
2|2|5|32|C1|9|9|0|
2|2|5|32|C1|24|10|25|
2|2|5|33|B|1|1|34|
2|2|5|33|B|2|2|34|
2|2|5|33|B|3|3|69|
2|2|5|33|B|4|4|7|
2|2|5|33|B|5|5|15|
2|2|5|33|B|6|6|4|
2|2|5|33|B|7|7|9|
2|2|5|33|B|8|8|3|
2|2|5|33|B|9|9|1|
2|2|5|33|B|24|10|24|
2|2|5|33|C1|1|1|42|
2|2|5|33|C1|2|2|36|
2|2|5|33|C1|3|3|55|
2|2|5|33|C1|4|4|11|
2|2|5|33|C1|5|5|20|
2|2|5|33|C1|6|6|8|
2|2|5|33|C1|7|7|5|
2|2|5|33|C1|8|8|1|
2|2|5|33|C1|9|9|4|
2|2|5|33|C1|24|10|11|
2|2|5|36|B|1|1|79|
2|2|5|36|B|2|2|34|
2|2|5|36|B|3|3|48|
2|2|5|36|B|4|4|9|
2|2|5|36|B|5|5|15|
2|2|5|36|B|6|6|4|
2|2|5|36|B|7|7|4|
2|2|5|36|B|8|8|2|
2|2|5|36|B|9|9|0|
2|2|5|36|B|24|10|25|
2|2|5|39|B|1|1|72|
2|2|5|39|B|2|2|29|
2|2|5|39|B|3|3|68|
2|2|5|39|B|4|4|11|
2|2|5|39|B|5|5|13|
2|2|5|39|B|6|6|2|
2|2|5|39|B|7|7|9|
2|2|5|39|B|8|8|4|
2|2|5|39|B|9|9|1|
2|2|5|39|B|24|10|31|
2|2|5|39|C1|1|1|56|
2|2|5|39|C1|2|2|31|
2|2|5|39|C1|3|3|57|
2|2|5|39|C1|4|4|10|
2|2|5|39|C1|5|5|10|
2|2|5|39|C1|6|6|5|
2|2|5|39|C1|7|7|7|
2|2|5|39|C1|8|8|0|
2|2|5|39|C1|9|9|0|
2|2|5|39|C1|24|10|34|
2|2|5|40|C1|1|1|52|
2|2|5|40|C1|2|2|36|
2|2|5|40|C1|3|3|50|
2|2|5|40|C1|4|4|11|
2|2|5|40|C1|5|5|14|
2|2|5|40|C1|6|6|5|
2|2|5|40|C1|7|7|12|
2|2|5|40|C1|8|8|1|
2|2|5|40|C1|9|9|2|
2|2|5|40|C1|24|10|27|
2|2|5|41|C1|1|1|66|
2|2|5|41|C1|2|2|33|
2|2|5|41|C1|3|3|48|
2|2|5|41|C1|4|4|8|
2|2|5|41|C1|5|5|18|
2|2|5|41|C1|6|6|8|
2|2|5|41|C1|7|7|7|
2|2|5|41|C1|8|8|2|
2|2|5|41|C1|9|9|0|
2|2|5|41|C1|24|10|17|
2|2|5|42|B|1|1|63|
2|2|5|42|B|2|2|43|
2|2|5|42|B|3|3|45|
2|2|5|42|B|4|4|12|
2|2|5|42|B|5|5|15|
2|2|5|42|B|6|6|0|
2|2|5|42|B|7|7|9|
2|2|5|42|B|8|8|0|
2|2|5|42|B|9|9|0|
2|2|5|42|B|24|10|12|
2|2|5|42|C1|1|1|51|
2|2|5|42|C1|2|2|28|
2|2|5|42|C1|3|3|54|
2|2|5|42|C1|4|4|6|
2|2|5|42|C1|5|5|12|
2|2|5|42|C1|6|6|1|
2|2|5|42|C1|7|7|2|
2|2|5|42|C1|8|8|2|
2|2|5|42|C1|9|9|1|
2|2|5|42|C1|24|10|12|
2|2|5|43|C1|1|1|40|
2|2|5|43|C1|2|2|30|
2|2|5|43|C1|3|3|50|
2|2|5|43|C1|4|4|4|
2|2|5|43|C1|5|5|8|
2|2|5|43|C1|6|6|0|
2|2|5|43|C1|7|7|2|
2|2|5|43|C1|8|8|2|
2|2|5|43|C1|9|9|0|
2|2|5|43|C1|24|10|17|
2|2|5|45|C1|1|1|118|
2|2|5|45|C1|2|2|32|
2|2|5|45|C1|3|3|39|
2|2|5|45|C1|4|4|11|
2|2|5|45|C1|5|5|15|
2|2|5|45|C1|6|6|5|
2|2|5|45|C1|7|7|4|
2|2|5|45|C1|8|8|7|
2|2|5|45|C1|9|9|0|
2|2|5|45|C1|24|10|21|
2|2|5|47|B|1|1|72|
2|2|5|47|B|2|2|30|
2|2|5|47|B|3|3|79|
2|2|5|47|B|4|4|10|
2|2|5|47|B|5|5|17|
2|2|5|47|B|6|6|4|
2|2|5|47|B|7|7|12|
2|2|5|47|B|8|8|10|
2|2|5|47|B|9|9|0|
2|2|5|47|B|24|10|17|
2|2|5|47|C1|1|1|76|
2|2|5|47|C1|2|2|34|
2|2|5|47|C1|3|3|70|
2|2|5|47|C1|4|4|19|
2|2|5|47|C1|5|5|21|
2|2|5|47|C1|6|6|5|
2|2|5|47|C1|7|7|14|
2|2|5|47|C1|8|8|1|
2|2|5|47|C1|9|9|4|
2|2|5|47|C1|24|10|20|
2|2|5|48|C1|1|1|62|
2|2|5|48|C1|2|2|55|
2|2|5|48|C1|3|3|80|
2|2|5|48|C1|4|4|18|
2|2|5|48|C1|5|5|16|
2|2|5|48|C1|6|6|8|
2|2|5|48|C1|7|7|10|
2|2|5|48|C1|8|8|4|
2|2|5|48|C1|9|9|0|
2|2|5|48|C1|24|10|33|
2|2|5|49|B|1|1|54|
2|2|5|49|B|2|2|30|
2|2|5|49|B|3|3|50|
2|2|5|49|B|4|4|6|
2|2|5|49|B|5|5|13|
2|2|5|49|B|6|6|1|
2|2|5|49|B|7|7|9|
2|2|5|49|B|8|8|1|
2|2|5|49|B|9|9|0|
2|2|5|49|B|24|10|26|
2|2|5|49|C1|1|1|47|
2|2|5|49|C1|2|2|41|
2|2|5|49|C1|3|3|54|
2|2|5|49|C1|4|4|11|
2|2|5|49|C1|5|5|17|
2|2|5|49|C1|6|6|3|
2|2|5|49|C1|7|7|6|
2|2|5|49|C1|8|8|2|
2|2|5|49|C1|9|9|0|
2|2|5|49|C1|24|10|12|
2|2|5|50|B|1|1|58|
2|2|5|50|B|2|2|38|
2|2|5|50|B|3|3|92|
2|2|5|50|B|4|4|13|
2|2|5|50|B|5|5|22|
2|2|5|50|B|6|6|11|
2|2|5|50|B|7|7|20|
2|2|5|50|B|8|8|2|
2|2|5|50|B|9|9|0|
2|2|5|50|B|24|10|15|
2|2|5|52|B|1|1|69|
2|2|5|52|B|2|2|41|
2|2|5|52|B|3|3|42|
2|2|5|52|B|4|4|11|
2|2|5|52|B|5|5|13|
2|2|5|52|B|6|6|0|
2|2|5|52|B|7|7|11|
2|2|5|52|B|8|8|5|
2|2|5|52|B|9|9|0|
2|2|5|52|B|24|10|26|
2|2|5|52|C1|1|1|83|
2|2|5|52|C1|2|2|37|
2|2|5|52|C1|3|3|41|
2|2|5|52|C1|4|4|11|
2|2|5|52|C1|5|5|8|
2|2|5|52|C1|6|6|2|
2|2|5|52|C1|7|7|3|
2|2|5|52|C1|8|8|5|
2|2|5|52|C1|9|9|1|
2|2|5|52|C1|24|10|13|
2|2|5|53|B|1|1|74|
2|2|5|53|B|2|2|63|
2|2|5|53|B|3|3|44|
2|2|5|53|B|4|4|8|
2|2|5|53|B|5|5|13|
2|2|5|53|B|6|6|4|
2|2|5|53|B|7|7|8|
2|2|5|53|B|8|8|1|
2|2|5|53|B|9|9|0|
2|2|5|53|B|24|10|23|
2|2|5|53|C1|1|1|94|
2|2|5|53|C1|2|2|34|
2|2|5|53|C1|3|3|44|
2|2|5|53|C1|4|4|14|
2|2|5|53|C1|5|5|9|
2|2|5|53|C1|6|6|3|
2|2|5|53|C1|7|7|5|
2|2|5|53|C1|8|8|0|
2|2|5|53|C1|9|9|0|
2|2|5|53|C1|24|10|16|
2|2|5|54|B|1|1|67|
2|2|5|54|B|2|2|63|
2|2|5|54|B|3|3|94|
2|2|5|54|B|4|4|21|
2|2|5|54|B|5|5|15|
2|2|5|54|B|6|6|7|
2|2|5|54|B|7|7|10|
2|2|5|54|B|8|8|4|
2|2|5|54|B|9|9|1|
2|2|5|54|B|24|10|31|
2|2|5|54|C1|1|1|75|
2|2|5|54|C1|2|2|48|
2|2|5|54|C1|3|3|84|
2|2|5|54|C1|4|4|15|
2|2|5|54|C1|5|5|20|
2|2|5|54|C1|6|6|1|
2|2|5|54|C1|7|7|10|
2|2|5|54|C1|8|8|7|
2|2|5|54|C1|9|9|0|
2|2|5|54|C1|24|10|44|
2|2|5|55|B|1|1|93|
2|2|5|55|B|2|2|55|
2|2|5|55|B|3|3|49|
2|2|5|55|B|4|4|10|
2|2|5|55|B|5|5|4|
2|2|5|55|B|6|6|11|
2|2|5|55|B|7|7|11|
2|2|5|55|B|8|8|3|
2|2|5|55|B|9|9|0|
2|2|5|55|B|24|10|18|
2|2|5|58|B|1|1|53|
2|2|5|58|B|2|2|39|
2|2|5|58|B|3|3|93|
2|2|5|58|B|4|4|23|
2|2|5|58|B|5|5|23|
2|2|5|58|B|6|6|5|
2|2|5|58|B|7|7|7|
2|2|5|58|B|8|8|2|
2|2|5|58|B|9|9|1|
2|2|5|58|B|24|10|18|
2|2|5|58|C1|1|1|39|
2|2|5|58|C1|2|2|26|
2|2|5|58|C1|3|3|77|
2|2|5|58|C1|4|4|15|
2|2|5|58|C1|5|5|17|
2|2|5|58|C1|6|6|3|
2|2|5|58|C1|7|7|8|
2|2|5|58|C1|8|8|1|
2|2|5|58|C1|9|9|1|
2|2|5|58|C1|24|10|16|
2|2|5|58|C2|1|1|63|
2|2|5|58|C2|2|2|43|
2|2|5|58|C2|3|3|67|
2|2|5|58|C2|4|4|20|
2|2|5|58|C2|5|5|18|
2|2|5|58|C2|6|6|4|
2|2|5|58|C2|7|7|14|
2|2|5|58|C2|8|8|1|
2|2|5|58|C2|9|9|1|
2|2|5|58|C2|24|10|15|
2|2|5|61|B|1|1|42|
2|2|5|61|B|2|2|45|
2|2|5|61|B|3|3|101|
2|2|5|61|B|4|4|11|
2|2|5|61|B|5|5|13|
2|2|5|61|B|6|6|3|
2|2|5|61|B|7|7|7|
2|2|5|61|B|8|8|0|
2|2|5|61|B|9|9|2|
2|2|5|61|B|24|10|28|
2|2|5|61|C1|1|1|55|
2|2|5|61|C1|2|2|36|
2|2|5|61|C1|3|3|94|
2|2|5|61|C1|4|4|15|
2|2|5|61|C1|5|5|14|
2|2|5|61|C1|6|6|9|
2|2|5|61|C1|7|7|6|
2|2|5|61|C1|8|8|4|
2|2|5|61|C1|9|9|0|
2|2|5|61|C1|24|10|21|
2|2|5|64|B|1|1|60|
2|2|5|64|B|2|2|48|
2|2|5|64|B|3|3|110|
2|2|5|64|B|4|4|20|
2|2|5|64|B|5|5|21|
2|2|5|64|B|6|6|11|
2|2|5|64|B|7|7|7|
2|2|5|64|B|8|8|2|
2|2|5|64|B|9|9|2|
2|2|5|64|B|24|10|16|
2|2|5|64|C1|1|1|62|
2|2|5|64|C1|2|2|43|
2|2|5|64|C1|3|3|110|
2|2|5|64|C1|4|4|19|
2|2|5|64|C1|5|5|18|
2|2|5|64|C1|6|6|2|
2|2|5|64|C1|7|7|8|
2|2|5|64|C1|8|8|3|
2|2|5|64|C1|9|9|1|
2|2|5|64|C1|24|10|0|
2|2|5|66|C1|1|1|61|
2|2|5|66|C1|2|2|45|
2|2|5|66|C1|3|3|76|
2|2|5|66|C1|4|4|27|
2|2|5|66|C1|5|5|18|
2|2|5|66|C1|6|6|6|
2|2|5|66|C1|7|7|9|
2|2|5|66|C1|8|8|1|
2|2|5|66|C1|9|9|1|
2|2|5|66|C1|24|10|17|
2|2|5|67|B|1|1|57|
2|2|5|67|B|2|2|49|
2|2|5|67|B|3|3|55|
2|2|5|67|B|4|4|6|
2|2|5|67|B|5|5|9|
2|2|5|67|B|6|6|2|
2|2|5|67|B|7|7|10|
2|2|5|67|B|8|8|2|
2|2|5|67|B|9|9|0|
2|2|5|67|B|24|10|16|
2|2|5|67|C1|1|1|61|
2|2|5|67|C1|2|2|39|
2|2|5|67|C1|3|3|71|
2|2|5|67|C1|4|4|19|
2|2|5|67|C1|5|5|12|
2|2|5|67|C1|6|6|2|
2|2|5|67|C1|7|7|5|
2|2|5|67|C1|8|8|2|
2|2|5|67|C1|9|9|0|
2|2|5|67|C1|24|10|12|
2|2|5|67|C2|1|1|49|
2|2|5|67|C2|2|2|44|
2|2|5|67|C2|3|3|52|
2|2|5|67|C2|4|4|21|
2|2|5|67|C2|5|5|14|
2|2|5|67|C2|6|6|3|
2|2|5|67|C2|7|7|8|
2|2|5|67|C2|8|8|1|
2|2|5|67|C2|9|9|0|
2|2|5|67|C2|24|10|9|
2|2|5|69|B|1|1|57|
2|2|5|69|B|2|2|50|
2|2|5|69|B|3|3|78|
2|2|5|69|B|4|4|24|
2|2|5|69|B|5|5|13|
2|2|5|69|B|6|6|3|
2|2|5|69|B|7|7|11|
2|2|5|69|B|8|8|1|
2|2|5|69|B|9|9|0|
2|2|5|69|B|24|10|14|
2|2|5|69|C1|1|1|65|
2|2|5|69|C1|2|2|49|
2|2|5|69|C1|3|3|73|
2|2|5|69|C1|4|4|17|
2|2|5|69|C1|5|5|20|
2|2|5|69|C1|6|6|9|
2|2|5|69|C1|7|7|20|
2|2|5|69|C1|8|8|1|
2|2|5|69|C1|9|9|1|
2|2|5|69|C1|24|10|23|
2|2|5|70|C2|1|1|82|
2|2|5|70|C2|2|2|54|
2|2|5|70|C2|3|3|89|
2|2|5|70|C2|4|4|14|
2|2|5|70|C2|5|5|22|
2|2|5|70|C2|6|6|2|
2|2|5|70|C2|7|7|7|
2|2|5|70|C2|8|8|6|
2|2|5|70|C2|9|9|0|
2|2|5|70|C2|24|10|25|
2|2|5|72|B|1|1|53|
2|2|5|72|B|2|2|38|
2|2|5|72|B|3|3|74|
2|2|5|72|B|4|4|13|
2|2|5|72|B|5|5|19|
2|2|5|72|B|6|6|7|
2|2|5|72|B|7|7|7|
2|2|5|72|B|8|8|1|
2|2|5|72|B|9|9|1|
2|2|5|72|B|24|10|21|
2|2|5|72|C1|1|1|49|
2|2|5|72|C1|2|2|40|
2|2|5|72|C1|3|3|78|
2|2|5|72|C1|4|4|8|
2|2|5|72|C1|5|5|18|
2|2|5|72|C1|6|6|3|
2|2|5|72|C1|7|7|8|
2|2|5|72|C1|8|8|3|
2|2|5|72|C1|9|9|1|
2|2|5|72|C1|24|10|19|
2|2|5|72|C2|1|1|77|
2|2|5|72|C2|2|2|32|
2|2|5|72|C2|3|3|54|
2|2|5|72|C2|4|4|9|
2|2|5|72|C2|5|5|15|
2|2|5|72|C2|6|6|4|
2|2|5|72|C2|7|7|7|
2|2|5|72|C2|8|8|2|
2|2|5|72|C2|9|9|0|
2|2|5|72|C2|24|10|22|
2|2|5|73|B|1|1|70|
2|2|5|73|B|2|2|44|
2|2|5|73|B|3|3|108|
2|2|5|73|B|4|4|9|
2|2|5|73|B|5|5|22|
2|2|5|73|B|6|6|5|
2|2|5|73|B|7|7|13|
2|2|5|73|B|8|8|1|
2|2|5|73|B|9|9|0|
2|2|5|73|B|24|10|19|
2|2|5|73|C1|1|1|67|
2|2|5|73|C1|2|2|41|
2|2|5|73|C1|3|3|87|
2|2|5|73|C1|4|4|30|
2|2|5|73|C1|5|5|16|
2|2|5|73|C1|6|6|7|
2|2|5|73|C1|7|7|9|
2|2|5|73|C1|8|8|2|
2|2|5|73|C1|9|9|0|
2|2|5|73|C1|24|10|21|
2|2|5|74|B|1|1|63|
2|2|5|74|B|2|2|31|
2|2|5|74|B|3|3|91|
2|2|5|74|B|4|4|23|
2|2|5|74|B|5|5|13|
2|2|5|74|B|6|6|2|
2|2|5|74|B|7|7|16|
2|2|5|74|B|8|8|1|
2|2|5|74|B|9|9|0|
2|2|5|74|B|24|10|26|
2|2|5|74|C1|1|1|73|
2|2|5|74|C1|2|2|41|
2|2|5|74|C1|3|3|84|
2|2|5|74|C1|4|4|13|
2|2|5|74|C1|5|5|18|
2|2|5|74|C1|6|6|5|
2|2|5|74|C1|7|7|2|
2|2|5|74|C1|8|8|4|
2|2|5|74|C1|9|9|1|
2|2|5|74|C1|24|10|21|
2|2|5|75|B|1|1|72|
2|2|5|75|B|2|2|46|
2|2|5|75|B|3|3|85|
2|2|5|75|B|4|4|7|
2|2|5|75|B|5|5|23|
2|2|5|75|B|6|6|5|
2|2|5|75|B|7|7|6|
2|2|5|75|B|8|8|1|
2|2|5|75|B|9|9|0|
2|2|5|75|B|24|10|11|
2|2|5|75|C1|1|1|64|
2|2|5|75|C1|2|2|35|
2|2|5|75|C1|3|3|91|
2|2|5|75|C1|4|4|14|
2|2|5|75|C1|5|5|11|
2|2|5|75|C1|6|6|5|
2|2|5|75|C1|7|7|8|
2|2|5|75|C1|8|8|2|
2|2|5|75|C1|9|9|0|
2|2|5|75|C1|24|10|18|
2|2|5|76|B|1|1|25|
2|2|5|76|B|2|2|40|
2|2|5|76|B|3|3|95|
2|2|5|76|B|4|4|14|
2|2|5|76|B|5|5|9|
2|2|5|76|B|6|6|4|
2|2|5|76|B|7|7|8|
2|2|5|76|B|8|8|0|
2|2|5|76|B|9|9|0|
2|2|5|76|B|24|10|20|
2|2|5|76|C1|1|1|41|
2|2|5|76|C1|2|2|43|
2|2|5|76|C1|3|3|79|
2|2|5|76|C1|4|4|14|
2|2|5|76|C1|5|5|16|
2|2|5|76|C1|6|6|4|
2|2|5|76|C1|7|7|5|
